2026-05-28 15:20:13	 49	 2032	1120	0	 308.41	 -1	1 	  0	100	 50	(8,4)
2026-05-28 15:20:14	 84	 2046	1127	0	 82.88	 1	-3 	  0	100	 50	(8,4)
2026-05-28 15:20:15	 119	 2071	1113	0	 215.51	 0	0 	  0	100	 50	(8,4)
2026-05-28 15:22:06	 3973	 1069	-3650	0	 49.57	 4	2 	  0	100	 50	(4,-14)
2026-05-28 15:22:07	 4008	 1153	-3472	0	 81.21	 2	7 	  0	100	 50	(4,-13)
2026-05-28 15:22:08	 4043	 1212	-3458	0	 148.01	 4	-5 	  0	100	 50	(4,-13)
2026-05-28 15:22:09	 4078	 1191	-3549	0	 190.20	 -7	-3 	  0	100	 50	(4,-14)
2026-05-28 15:22:10	 4113	 927	-3517	0	 137.46	 -7	4 	  0	100	 50	(3,-14)
2026-05-28 15:22:11	 4148	 777	-3389	0	 125.16	 -2	2 	  0	100	 50	(3,-13)
2026-05-28 15:22:12	 4183	 597	-3263	-8	 190.20	 -8	0 	  0	100	 50	(2,-13)
2026-05-28 15:22:13	 4218	 313	-3246	8	 190.20	 -9	0 	  0	100	 50	(1,-12)
2026-05-28 15:22:14	 4253	 24	-3267	104	 177.89	 -9	-1 	  1	100	 50	(0,-13)
2026-05-28 15:22:15	 4288	 -267	-3259	128	 177.89	 -9	0 	100	100	 50	(-1,-13)
2026-05-28 15:22:16	 4323	 -304	-3250	104	 123.40	 0	0 	100	100	 50	(-1,-13)
2026-05-28 15:22:17	 4361	 -216	-3162	104	 349.80	 6	1 	100	100	 50	(0,-12)
2026-05-28 15:22:18	 4396	 23	-3258	104	 321.68	 6	-5 	100	100	 50	(0,-13)
2026-05-28 15:22:19	 4431	 228	-3425	-8	 314.65	 0	-1 	100	100	 50	(0,-13)
2026-05-28 15:22:20	 4466	 130	-3308	-8	 323.44	 -1	1 	100	101	 50	(0,-13)
2026-05-28 15:22:21	 4501	 256	-3289	-8	 2.11	 7	0 	100	101	 50	(1,-13)
2026-05-28 15:22:22	 4536	 413	-3288	-8	 261.91	 0	-1 	100	101	 50	(1,-13)
2026-05-28 15:22:23	 4571	 336	-3380	-8	 196.88	 -1	-2 	100	101	 50	(1,-13)
2026-05-28 15:22:24	 4606	 345	-3436	-8	 73.83	 0	-3 	100	101	 50	(1,-13)
2026-05-28 15:22:25	 4641	 404	-3259	-8	 103.71	 -1	7 	100	101	 50	(1,-13)
2026-05-28 15:22:26	 4676	 307	-3025	-8	 163.48	 -4	0 	100	101	 50	(1,-12)
2026-05-28 15:22:27	 4711	 94	-3084	-8	 225.00	 -1	-1 	100	102	 50	(0,-12)
2026-05-28 15:22:28	 4746	 176	-3184	-8	 335.74	 4	-1 	100	103	 50	(0,-12)
2026-05-28 15:22:29	 4781	 407	-3187	-8	 348.05	 8	-1 	100	103	 50	(1,-12)
2026-05-28 15:22:30	 4816	 596	-3218	-8	 348.05	 1	-1 	100	103	 50	(2,-12)
2026-05-28 15:22:47	 5401	 617	-3222	-8	 348.05	 3	-1 	100	103	 50	(2,-12)
2026-05-28 15:22:48	 5436	 821	-3177	0	 60.12	 3	3 	100	103	 50	(3,-12)
2026-05-28 15:22:49	 5471	 918	-3009	0	 30.23	 5	4 	100	103	 50	(3,-12)
2026-05-28 15:22:50	 5506	 1121	-2918	0	 335.74	 7	-2 	101	103	 50	(4,-11)
2026-05-28 15:22:51	 5541	 1310	-2986	0	 33.75	 7	1 	101	103	 50	(5,-11)
2026-05-28 15:22:52	 5576	 1327	-2906	0	 61.88	 0	2 	101	103	 50	(5,-11)
2026-05-28 15:22:53	 5611	 1338	-2690	0	 84.73	 0	8 	101	103	 50	(5,-10)
2026-05-28 15:22:54	 5646	 1418	-2504	0	 348.05	 1	1 	101	103	 50	(5,-10)
2026-05-28 15:22:55	 5688	 1509	-2501	0	 0.35	 -4	-1 	101	103	 50	(6,-10)
2026-05-28 15:22:56	 5723	 1499	-2503	0	 358.59	 5	-1 	101	103	 50	(5,-10)
2026-05-28 15:22:57	 5758	 1551	-2506	0	 358.59	 0	-1 	101	103	 48	(6,-10)
2026-05-28 15:22:59	 5818	 1515	-2505	0	 358.59	 2	-1 	101	103	 46	(6,-10)
2026-05-28 15:23:00	 5853	 1651	-2500	0	 0.35	 0	0 	101	103	 45	(6,-10)
2026-05-28 15:23:01	 5890	 1678	-2499	0	 0.35	 4	0 	101	103	 43	(6,-9)
2026-05-28 15:23:02	 5925	 1799	-2499	0	 0.35	 6	0 	101	103	 42	(7,-9)
2026-05-28 15:23:03	 5960	 2071	-2501	0	 353.32	 8	-1 	101	103	 47	(8,-10)
2026-05-28 15:23:04	 5995	 2287	-2473	24	 82.97	 0	4 	102	103	 52	(9,-9)
2026-05-28 15:23:05	 6030	 2280	-2321	24	 126.91	 -2	0 	103	103	 52	(9,-9)
2026-05-28 15:23:06	 6065	 2084	-2331	0	 190.20	 -9	-2 	104	103	 52	(8,-9)
2026-05-28 15:23:07	 6100	 1793	-2328	0	 140.98	 -8	3 	104	103	 52	(7,-9)
2026-05-28 15:23:08	 6135	 1680	-2181	0	 77.70	 0	6 	104	103	 52	(6,-8)
2026-05-28 15:23:09	 6170	 1805	-2134	0	 346.29	 7	-2 	105	103	 52	(7,-8)
2026-05-28 15:23:10	 6205	 2080	-2184	0	 355.08	 8	-1 	105	103	 52	(8,-8)
2026-05-28 15:23:11	 6240	 2361	-2237	0	 297.07	 6	-5 	105	103	 52	(9,-8)
2026-05-28 15:23:12	 6275	 2479	-2290	0	 195.12	 0	1 	105	103	 52	(9,-9)
2026-05-28 15:23:13	 6310	 2455	-2307	0	 249.61	 -3	-6 	105	103	 52	(9,-9)
2026-05-28 15:23:14	 6345	 2360	-2560	0	 249.61	 -3	-8 	105	103	 52	(9,-10)
2026-05-28 15:23:15	 6380	 2260	-2723	0	 195.12	 -7	-4 	105	103	 52	(9,-10)
2026-05-28 15:23:16	 6415	 2045	-2707	0	 165.23	 -8	1 	105	103	 52	(8,-10)
2026-05-28 15:23:17	 6450	 1775	-2666	0	 207.42	 -5	0 	105	103	 52	(7,-10)
2026-05-28 15:23:18	 6485	 1737	-2633	0	 330.47	 2	-2 	105	103	 52	(6,-10)
2026-05-28 15:23:19	 6520	 1956	-2715	0	 351.56	 7	-3 	105	103	 52	(7,-10)
2026-05-28 15:23:20	 6555	 2217	-2702	0	 10.90	 3	0 	105	103	 52	(8,-10)
2026-05-28 15:23:21	 6590	 2298	-2686	0	 5.62	 1	0 	105	103	 51	(9,-10)
2026-05-28 15:23:24	 6701	 2314	-2682	0	 14.41	 1	0 	105	103	 47	(9,-10)
2026-05-28 15:23:25	 6736	 2528	-2630	-5	 348.05	 7	1 	105	103	 52	(10,-10)
2026-05-28 15:23:26	 6771	 2634	-2627	-8	 307.62	 3	-4 	105	103	 52	(10,-10)
2026-05-28 15:23:27	 6806	 2704	-2753	-16	 240.82	 2	3 	105	104	 52	(10,-11)
2026-05-28 15:23:28	 6841	 2790	-2604	-16	 274.22	 0	-1 	105	105	 52	(11,-10)
2026-05-28 15:23:30	 6892	 2925	-2759	-24	 297.07	 4	-8 	105	105	 52	(11,-11)
2026-05-28 15:23:31	 6927	 2992	-2884	-24	 239.06	 0	-1 	105	105	 51	(11,-11)
2026-05-28 15:23:32	 6974	 3001	-2840	-24	 261.91	 0	4 	105	105	 50	(12,-11)
2026-05-28 15:23:34	 7062	 3001	-2843	-24	 268.95	 -1	-2 	105	105	 47	(12,-11)
2026-05-28 15:23:35	 7097	 3002	-2867	-24	 281.25	 0	-1 	105	105	 45	(12,-11)
2026-05-28 15:23:37	 7158	 3001	-2856	-24	 281.25	 -1	0 	101	 97	 43	(12,-11)
2026-05-28 15:23:40	 7268	 3005	-2874	-24	 283.01	 0	-1 	101	 97	 39	(12,-11)
2026-05-28 15:23:42	 7327	 3020	-2939	-24	 286.52	 1	-7 	101	 97	 36	(12,-11)
2026-05-28 15:23:43	 7362	 3041	-3020	-24	 304.10	 0	-1 	101	 97	 35	(12,-12)
2026-05-28 15:23:46	 7463	 2983	-2955	-24	 311.13	 -5	5 	101	 97	 31	(11,-11)
2026-05-28 15:23:47	 7498	 2799	-2745	-16	 311.13	 -5	5 	101	 97	 31	(11,-10)
2026-05-28 15:23:48	 7533	 2857	-2811	-24	 311.13	 5	-6 	101	 97	 31	(11,-11)
2026-05-28 15:23:49	 7568	 2983	-2932	-24	 333.98	 5	-4 	101	 97	 31	(11,-11)
2026-05-28 15:23:50	 7603	 3031	-2971	-24	 297.07	 0	-1 	101	 97	 31	(12,-11)
2026-05-28 15:23:57	 7838	 3154	-3012	-24	 339.26	 1	-1 	101	 97	 21	(12,-12)
2026-05-28 15:23:58	 7873	 3149	-3005	-24	 232.03	 -1	0 	101	 97	 21	(12,-12)
2026-05-28 15:23:59	 7908	 3078	-3075	-24	 228.52	 -5	-6 	101	 97	 21	(12,-12)
2026-05-28 15:24:00	 7943	 2962	-3207	-24	 258.40	 -1	-1 	101	 97	 21	(11,-12)
2026-05-28 15:24:01	 7983	 2976	-3232	-24	 318.16	 3	-4 	101	 97	 21	(11,-12)
2026-05-28 15:24:02	 8018	 3098	-3326	-24	 326.95	 3	-3 	101	 97	 21	(12,-13)
2026-05-28 15:24:03	 8053	 3140	-3353	-24	 326.95	 0	-1 	101	 97	 19	(12,-13)
2026-05-28 15:24:06	 8155	 3092	-3484	-24	 217.97	 -5	-6 	101	 97	 22	(12,-13)
2026-05-28 15:24:07	 8190	 2920	-3619	-24	 203.91	 -1	0 	101	 97	 22	(11,-14)
2026-05-28 15:24:08	 8225	 2881	-3594	-24	 144.14	 -1	0 	101	 97	 22	(11,-14)
2026-05-28 15:24:09	 8260	 2935	-3624	-24	 147.66	 5	-3 	101	 97	 22	(11,-14)
2026-05-28 15:24:10	 8295	 3055	-3667	-24	 228.52	 -2	-2 	101	 97	 22	(12,-14)
2026-05-28 15:24:11	 8330	 2971	-3869	-24	 260.16	 -3	-8 	101	 97	 22	(11,-15)
2026-05-28 15:24:12	 8365	 2984	-3956	-24	 328.71	 4	-3 	101	 97	 22	(11,-15)
2026-05-28 15:24:13	 8412	 3055	-3947	-24	 268.95	 0	1 	101	 97	 22	(12,-15)
2026-05-28 15:24:14	 8447	 3055	-3875	-24	 270.70	 0	0 	101	 97	 22	(12,-15)
2026-05-28 15:24:15	 8489	 3055	-3846	-24	 270.70	 -1	0 	101	 97	 19	(12,-15)
2026-05-28 15:24:16	 8524	 3053	-3697	-24	 270.70	 -1	7 	101	 97	 17	(12,-14)
2026-05-28 15:24:17	 8559	 3047	-3550	-24	 270.70	 0	-3 	 94	 83	 16	(12,-14)
2026-05-28 15:24:18	 8594	 3048	-3585	-24	 261.91	 0	-1 	 94	 83	 14	(12,-14)
2026-05-28 15:24:19	 8634	 3027	-3734	-24	 256.64	 -2	-8 	 94	 83	 14	(12,-14)
2026-05-28 15:24:20	 8669	 3000	-3935	-24	 268.95	 -1	-2 	 94	 83	 13	(12,-15)
2026-05-28 15:24:21	 8704	 2993	-3880	-24	 267.19	 -1	0 	 94	 83	 11	(11,-15)
2026-05-28 15:24:22	 8739	 2996	-3818	-24	 267.19	 0	0 	 94	 83	 10	(11,-15)
2026-05-28 15:24:23	 8774	 2988	-3973	-24	 267.19	 -1	-8 	 94	 83	 10	(11,-15)
2026-05-28 15:24:24	 8809	 3007	-4254	-24	 323.44	 3	-7 	 94	 83	 10	(12,-17)
2026-05-28 15:24:25	 8844	 3028	-4276	-24	 265.43	 -2	6 	 94	 83	 10	(12,-17)
2026-05-28 15:24:26	 8879	 3040	-4141	-24	 230.27	 0	0 	 94	 83	 10	(12,-16)
2026-05-28 15:24:27	 8914	 3018	-4241	-24	 274.22	 -1	-8 	 94	 83	 10	(12,-16)
2026-05-28 15:24:28	 8949	 3033	-4428	-24	 342.77	 3	-3 	 94	 83	 10	(12,-17)
2026-05-28 15:24:29	 8984	 3257	-4453	-24	 51.33	 6	3 	 94	 84	 10	(13,-17)
2026-05-28 15:24:30	 9019	 3306	-4386	-24	 109.34	 -2	6 	 94	 84	 10	(13,-17)
2026-05-28 15:24:31	 9054	 3202	-4309	-24	 118.12	 -5	6 	 94	 84	 10	(12,-17)
2026-05-28 15:24:32	 9089	 3201	-4174	-24	 355.08	 5	0 	 94	 85	 10	(12,-16)
2026-05-28 15:24:33	 9124	 3311	-4236	-24	 286.52	 0	-5 	 94	 85	 20	(13,-16)
2026-05-28 15:24:34	 9159	 3218	-4362	-24	 216.21	 -7	-6 	 94	 85	 20	(12,-17)
2026-05-28 15:24:35	 9194	 3049	-4454	-24	 181.05	 -8	-2 	 94	 85	 20	(12,-17)
2026-05-28 15:24:36	 9229	 2771	-4424	-24	 165.23	 -9	1 	 95	100	 20	(11,-17)
2026-05-28 15:24:37	 9264	 2705	-4385	-24	 82.62	 0	6 	 95	100	 20	(10,-17)
2026-05-28 15:24:38	 9299	 2737	-4385	-24	 82.62	 1	8 	 95	100	 20	(10,-17)
